,CKSAAGP_postivecharger.postivecharger.gap0,DDE_RR,CKSAAP_LV.gap1,CKSAAP_LF.gap1,CKSAAGP_alphaticr.alphaticr.gap5,PAAC_Xc1.I,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_negativecharger.alphaticr.gap4,CTDD_normwaalsvolume.3.residue25,APAAC_Pc1.D,DDE_YP,Z5__18,CTDT_charge.Tr1331,CTDD_hydrophobicity_FASG890101.3.residue75,CTDD_hydrophobicity_CASG920101.3.residue75,GTPC_aromatic.uncharger.alphaticr,GAAC_postivecharge,Z5__41,PAAC_Xc1.S,MSW__7,Z5__39,QSO3_SC_F,CTDD_normwaalsvolume.1.residue25,DDE_MR,CTDD_hydrophobicity_PRAM900101.2.residue0,CTDC_solventaccess.G1,Cougar__1,DDE_KI,CTDD_hydrophobicity_PONP930101.3.residue75,CTDD_hydrophobicity_ENGD860101.1.residue0,ABHPRK__46,CKSAAP_RR.gap2,CKSAAGP_postivecharger.uncharger.gap5,CTDD_hydrophobicity_PRAM900101.2.residue25,APAAC_Pc2.Hydrophilicity.1,CKSAAGP_uncharger.alphaticr.gap1,QSO3_SC_D,ABHPRK__38,CKSAAGP_aromatic.alphaticr.gap5,CTDD_hydrophobicity_FASG890101.2.residue0,CKSAAGP_uncharger.postivecharger.gap0,APAAC_Pc1.M,ABHPRK__60,Ez__16,CKSAAGP_alphaticr.uncharger.gap5,Z3__18,NMBroto_BHAR880101.lag3,MSW__1,ABHPRK__20,CKSAAGP_negativecharger.alphaticr.gap5,MSW__18,Z5__10,ABHPRK__49,NMBroto_BHAR880101.lag2,Z5__42,Z3__16,CKSAAGP_alphaticr.alphaticr.gap3,DDR_H,AAC_F,CTDD_normwaalsvolume.3.residue0,OVPC_Polar,CKSAAGP_alphaticr.negativecharger.gap4,Argos,CKSAAGP_uncharger.postivecharger.gap5,Z3__10,CKSAAGP_postivecharger.alphaticr.gap2,AAC_S,CTDD_hydrophobicity_ARGP820101.3.residue100,CTDD_hydrophobicity_PONP930101.1.residue75,CTDD_hydrophobicity_ARGP820101.1.residue0,CTDD_polarizability.2.residue25,CTDD_hydrophobicity_PONP930101.2.residue100,GTPC_uncharger.uncharger.alphaticr,CTDD_secondarystruct.1.residue0,Z5__11,CTDD_hydrophobicity_CASG920101.3.residue0,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CKSAAGP_postivecharger.alphaticr.gap3,ABHPRK__44,CKSAAGP_uncharger.alphaticr.gap3,CTDD_hydrophobicity_CASG920101.3.residue50,Z5__32,OVP_Aromatic_N1,Ez__15,CKSAAGP_uncharger.alphaticr.gap4,OVP_Polar_N1,MSW__11,Ez__13,AAC_I,CTDD_hydrophobicity_CASG920101.2.residue25,Aliphatic_Index,APAAC_Pc2.Hydrophobicity.1,AAC_V,CTDT_normwaalsvolume.Tr1221,CTDD_secondarystruct.2.residue0,PAAC_Xc1.G,CTDD_hydrophobicity_ZIMJ680101.1.residue25,CTriad_g2.g2.g2,NMBroto_CHAM810101.lag1,Z5__44,Charge_density,CTDC_normwaalsvolume.G3,DDR_P,APAAC_Pc2.Hydrophilicity.2,CKSAAGP_aromatic.alphaticr.gap0,OVP_Aliphatic_C3,Z5__15,PAAC_Xc1.H,CTDD_secondarystruct.1.residue25,CTDD_hydrophobicity_PONP930101.3.residue0,y
72|1|testing,1.14897,2.79632,0.77253,-0.1401,0.0199,0.96888,0.03664,-0.33124,0.29729,-0.68511,-0.32407,0.7918,-0.3521,-0.1514,-0.6239,-0.27825,1.22011,0.36466,0.37088,-0.53882,1.02163,-0.78956,0.64255,-0.2797,-0.60887,-0.3669,1.19875,-0.30865,-0.6923,-0.89097,0.58736,1.12594,0.26438,0.47262,1.03477,0.09587,-0.69192,-0.01864,-0.27399,-0.42247,0.39016,-0.54898,-0.28687,-0.5446,0.09759,0.40042,1.07599,-0.6618,1.21608,0.02761,0.30539,1.09258,0.04363,0.89276,-0.20619,0.86022,-0.13486,1.53561,-0.71128,-0.86906,0.58537,0.00263,-1.02247,1.09287,1.22698,0.95008,-0.15831,-0.70864,-1.66752,-0.67624,-0.21441,0.71753,-0.60103,-0.84602,0.58929,-0.3758,-1.1107,-0.31668,0.10268,0.37602,-0.43426,-0.73087,-0.41424,-0.67928,0.30518,0.97014,0.05417,-0.90621,0.24053,-0.77225,-0.32371,1.55158,0.54074,-0.56008,-0.60855,2.01351,-0.06812,-0.06125,1.32834,-0.2142,0.92893,0.68132,0.97897,0.47883,-0.59941,-0.38014,-0.60111,2.39078,0.60877,-0.5313,1
73|1|testing,-0.48293,-0.32199,-0.2107,-0.1401,2.14511,0.10174,-0.23808,0.38544,-0.42227,0.33822,-0.25994,-0.05802,0.46049,0.20844,0.6439,-0.27825,-0.43213,0.43135,1.03293,0.63031,-0.5903,0.09676,0.23084,-0.22402,-0.64489,1.15009,0.48064,-0.27428,0.29141,-0.00635,-0.86797,-0.33274,0.28781,-0.5022,-0.58835,0.55339,0.38362,0.97018,-0.27399,-0.81017,-0.09907,1.36294,-0.28687,1.42026,-0.8739,-0.85695,0.33828,-0.1709,-0.43749,-0.31621,-0.0573,-0.11726,-0.72001,0.02696,-0.40512,-0.17965,0.87597,-0.52134,-0.02632,-0.17836,-0.71332,-0.49795,0.43926,-0.52895,1.73103,-0.71517,1.01138,0.50822,-0.33477,-0.71239,-0.86641,0.5279,-0.60103,-0.44383,0.85982,0.08129,0.93509,1.7767,-0.45502,-0.28754,-0.10907,0.94173,-0.41424,1.29787,0.8927,-1.03078,-1.26587,1.53983,0.1208,-0.7066,0.50754,-0.42387,-0.82599,0.75594,0.35499,2.08425,-0.63105,-0.47471,-2.24161,0.09601,-0.1514,-0.53549,-0.79382,-0.19692,0.24799,-0.38014,-0.03676,-0.58108,-0.40944,-0.45617,1
74|1|testing,-0.48293,-0.34517,-0.2107,-0.1401,0.75603,0.07573,-0.0986,0.57125,-0.39528,0.34102,-0.29988,0.24931,-0.3521,0.77432,1.02307,-0.27825,-0.50068,0.56636,0.97857,0.58756,-0.21465,0.44595,-0.30295,-0.2587,-0.73269,0.51669,-0.2703,-0.29568,0.78579,-0.8592,0.02308,-0.33274,-0.00953,-0.36913,-0.30899,0.00732,0.05772,0.25718,0.69001,-0.43749,-0.8427,-0.54898,-0.28687,-0.02087,-0.46289,-0.08858,-0.78457,0.52192,-0.43749,0.55656,0.90792,-0.56056,0.21068,-0.37259,-0.21614,-1.07909,0.2626,2.92565,0.23054,-0.84425,-0.20429,0.76277,-0.53333,-0.52895,0.49221,0.31843,0.42553,0.23751,-0.76473,-0.41277,0.3985,0.71753,-0.60103,-0.81145,0.12524,-0.2464,-0.25137,-0.2084,-0.45502,-0.16689,1.38109,0.18865,2.41404,0.10677,-0.13003,0.97014,-0.19334,-0.05173,-0.17105,-0.83995,0.08826,-0.72018,0.28448,0.47538,-0.21818,0.99316,0.04339,-0.47471,-0.06975,-0.26444,-0.94099,-0.40293,-0.79382,0.0555,1.12273,-0.38014,0.25762,0.89607,-1.00128,0.06273,1
75|1|testing,-0.48293,-0.27643,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.6921,-0.68511,-0.18143,-2.99527,-0.3521,0.77432,0.18889,-0.27825,-0.50068,0.28524,-0.86644,-1.61866,-1.33084,0.83394,0.40166,-0.15584,1.39208,1.83484,-2.86574,-0.2322,0.78579,1.08787,-1.27147,-0.33274,-0.48526,1.09455,-0.27943,-1.08482,-0.69192,0.41761,-0.27399,-1.02313,-0.8427,-0.54898,-0.28687,0.07191,-0.8739,-1.3368,0.9435,3.09945,-0.43749,-0.31621,-0.35914,-1.67802,1.14137,0.97664,-1.19255,0.9714,-0.84147,-0.52134,1.17236,-0.42964,1.19555,-0.49795,-0.74782,-0.52895,0.07012,-0.71517,-0.86334,0.88487,0.11112,-0.99439,0.04173,-3.45423,-0.60103,2.84729,-1.5154,-0.48672,-0.73674,-0.74979,-0.45502,1.19039,-0.36271,2.34443,2.41404,-0.06175,-0.86988,-1.03078,0.55927,0.01267,-0.81312,0.62687,-0.69113,-0.65056,1.39495,-0.48652,-0.37196,-1.01179,2.3458,-0.47471,-0.14528,3.79409,0.05941,1.78426,-0.79382,0.56731,-0.59941,-0.38014,0.49476,-0.58108,2.56883,-0.27303,1
76|1|testing,0.55061,0.95032,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,0.77636,-0.39528,-0.68511,-0.23118,0.16807,4.1984,-2.64922,-1.47947,-0.27825,1.76148,0.27321,0.37679,-0.92109,-0.78906,-0.78956,1.81088,-0.19904,1.7784,-1.9313,2.02058,-0.25887,-2.20525,-0.32818,2.42723,3.03343,0.75165,1.51275,1.81462,-0.30472,-0.69192,0.30709,-0.27399,-1.02313,1.23946,-0.54898,-0.28687,-1.04787,1.26337,1.49334,1.85816,-1.84062,0.60977,-0.31621,-0.74443,1.13121,-0.72001,1.76569,-0.4835,1.13202,-0.84147,-0.52134,-0.71128,-0.42964,1.89547,-0.49795,-0.18119,0.80905,-0.73698,-0.71517,0.85515,-0.92774,0.81179,0.5566,-1.02858,0.71753,-0.60103,-0.61889,-0.87994,-0.96734,-0.40237,0.51346,-0.45502,-0.70981,-1.29275,1.41021,-0.41424,-1.56425,-0.86988,-1.03078,0.03256,-1.29163,-0.81312,-0.83995,-0.40512,1.45592,-0.82599,-0.54864,-0.98708,-1.01179,0.29921,-0.47471,-0.07468,-0.13109,1.03162,1.0552,-0.79382,1.57206,-0.59941,-0.38014,0.72816,-0.58108,-0.37126,-0.60879,1
77|1|testing,0.55061,0.32251,-0.2107,-0.1401,-0.79456,0.89445,-0.84248,-0.33124,-0.09847,-0.68511,-0.23118,0.08412,-0.3521,-0.78184,-0.2282,-0.27825,1.38445,-0.43652,-0.86644,-2.04342,-0.23039,2.09312,-1.47731,-0.19904,-0.92585,-0.80146,-0.15811,3.21976,-0.57377,-0.68219,0.94775,-0.33274,-0.48526,-1.41462,-0.24553,-1.08482,-0.69192,1.85431,0.97922,1.61225,0.19838,1.24205,-0.28687,-0.00724,0.19474,0.77829,-0.99625,-0.51803,0.60977,-0.31621,-1.0662,0.75644,-0.72001,-0.16042,-0.04162,0.56276,-0.84147,-0.52134,2.11418,-0.70605,0.49563,-0.49795,-0.38276,0.80905,-1.25831,-0.71517,-0.86334,0.36698,1.16213,-0.21889,-0.67181,-0.58615,-0.60103,-0.61889,-0.01741,-0.2464,-0.79247,0.51346,-0.45502,-0.07641,-0.13021,-0.42108,-0.41424,-0.25246,-0.86988,0.97014,0.94183,-0.18025,1.75514,2.38706,-0.40512,0.32646,-0.82599,-1.41836,-0.0644,-1.01179,-1.23573,2.41948,0.06699,-0.10008,1.32931,2.14879,-0.79382,0.22867,-0.59941,-0.38014,-0.7128,-0.58108,-0.79127,0.06273,1
78|1|testing,-0.48293,-0.29568,-0.2107,-0.1401,0.16533,1.34511,1.92048,-0.33124,2.00209,-0.68511,-0.2146,0.01747,-0.3521,0.87008,1.34391,-0.27825,-0.7907,-0.18746,0.63302,1.34637,-0.19474,-0.78956,0.25712,-0.18465,0.02509,0.09662,0.06699,-0.24998,1.20412,-0.60049,-0.93005,-0.33274,-0.48526,0.12948,-0.05425,1.89374,-0.69192,-0.27311,-0.27399,-0.66273,-0.8427,-0.54898,-0.28687,0.37347,-0.8739,-0.16312,-0.64858,0.61539,-0.43749,-0.31621,1.38717,0.11153,0.42545,-0.27438,0.0169,-0.52849,-0.15449,0.18459,-0.71128,2.0793,-0.85036,-0.49795,-0.0276,-0.52895,-0.52897,-0.71517,1.25173,0.24747,-0.80515,-0.51716,-0.94625,-0.56609,3.34167,0.418,0.91938,1.99035,1.84066,-0.74979,-0.45502,0.97926,1.56889,0.45193,-0.41424,0.26601,1.62711,0.97014,0.73486,0.12683,2.34781,-0.05012,0.20432,0.00942,-0.82599,-0.33121,2.79825,-0.40075,-1.11765,-0.47471,1.87457,1.50997,-0.45397,-1.4124,-0.24503,-0.08997,-0.59941,-0.38014,1.54095,1.21967,-0.08048,3.18786,1
79|1|testing,-0.48293,-0.3053,-0.2107,-0.1401,-0.79456,0.02054,1.09159,-0.33124,-0.39528,-0.68511,-0.23118,-1.50955,-0.3521,0.77432,0.39743,-0.27825,0.25337,1.06477,-0.86644,-0.75976,-0.19139,-0.78956,-1.00757,-0.19904,-0.15321,0.32839,0.05087,-0.25887,-0.84568,0.02584,-0.53173,-0.33274,-0.48526,-0.16004,-0.75905,-1.08482,-0.69192,0.30709,0.97922,-0.43749,-0.8427,-0.54898,4.67718,-0.4406,1.26337,-0.3269,-2.06737,0.47634,-0.43749,-0.31621,-0.74375,0.50004,2.07205,-1.15002,2.04744,-0.15468,-0.32623,-0.00136,-0.71128,-0.15323,-0.20429,-0.49795,-0.53996,0.80905,1.53723,-0.71517,-0.86334,0.62592,-0.58956,-0.21889,-1.02858,0.71753,-0.60103,0.53651,-0.41592,-0.72703,1.158,3.03995,-0.45502,-0.07641,-1.06024,-0.63885,-0.41424,-0.75389,0.03812,0.97014,-0.02314,-0.67786,0.47101,-0.25322,-0.40512,-1.07192,0.28448,-0.9835,-0.67952,0.39789,0.29921,-0.47471,0.4976,0.08832,0.10706,0.32614,0.14429,-0.35879,0.58695,-0.38014,-1.33132,2.18848,0.04876,-0.60879,1
80|1|testing,-0.48293,-0.26124,11.9158,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,3.46334,-0.68511,-0.15525,0.36791,-0.3521,1.0233,-1.47947,-0.27825,-1.25473,-1.05183,-0.86644,0.98178,0.00244,-0.78956,3.03221,-0.13311,2.78284,-0.2742,-1.2505,-0.21818,1.00332,0.09664,-1.56736,-0.33274,-0.48526,2.60006,-0.16446,2.55564,-0.69192,-1.24012,-0.27399,1.78795,-0.8427,1.27971,-0.28687,-0.2357,-0.8739,-0.68151,0.76701,0.76212,-0.43749,-0.31621,0.0968,-0.32396,-0.72001,-0.56008,-2.19775,-1.02369,-0.84147,-0.52134,-0.71128,3.44009,-1.88409,-0.49795,3.34912,-0.52895,-1.62081,-0.71517,-0.86334,-0.77238,-2.27118,0.2464,-0.24368,-3.45423,-0.60103,0.2284,-1.34664,-0.96734,-0.1098,-0.74979,4.84313,6.89099,-1.29275,-0.8975,-0.41424,0.60463,-0.86988,0.97014,3.51317,0.55256,-0.81312,0.74422,1.59129,-0.15983,2.72751,1.84309,2.94967,-1.01179,-0.1101,-0.47471,-1.37732,1.15055,0.09615,-0.69455,-0.56396,0.27226,-0.59941,2.63059,2.00426,-0.58108,-0.28725,1.20431,1
81|1|testing,7.26861,6.1567,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.09847,-0.68511,-0.18143,3.90581,-0.3521,-2.96045,-1.47947,-0.27825,4.77768,-0.83778,-0.86644,-2.71117,4.16866,-0.78956,-1.47731,-0.15584,-0.92585,-2.68453,3.5279,-0.2322,-2.47716,-0.32818,3.16697,8.4193,-0.48526,-1.41462,3.25718,-1.08482,-0.69192,-1.24012,-0.27399,-1.02313,-0.8427,-0.54898,-0.28687,-1.82898,-0.8739,6.09207,3.72321,-3.20912,7.41698,-0.31621,5.11049,3.7828,-0.72001,4.03967,-0.61593,3.85524,-0.84147,-0.52134,-0.71128,-0.42964,2.59539,-0.49795,-0.91794,-0.52895,0.45114,-0.71517,-0.86334,-3.25824,-3.39227,-0.99439,-1.38535,0.71753,-0.60103,-0.23376,4.84665,-0.96734,-1.57265,-0.74979,-0.45502,-0.70981,-1.29275,-6.12797,-0.41424,-2.45593,-0.86988,0.97014,-0.58073,-2.7434,-0.81312,-1.13331,-1.52059,5.0392,-0.82599,-1.41836,-0.98708,-1.01179,0.29921,-0.47471,-0.09785,-0.09903,3.44747,3.97145,-0.79382,2.83835,-0.59941,-0.38014,-0.57335,-0.58108,0.04876,-0.94454,1
82|1|testing,-0.48293,-0.28073,-0.2107,-0.1401,1.44519,-0.80692,-0.84248,-0.33124,-0.75806,0.3204,-0.18883,1.11412,-0.3521,-1.30056,-1.10873,-0.27825,-1.25473,0.21674,-0.23278,1.05191,0.8985,-0.78956,0.19288,-0.16227,0.44774,1.33269,0.09076,-0.23617,-1.99376,2.11057,-0.77831,-0.33274,-0.48526,0.0723,-0.05002,-1.08482,1.22709,-1.24012,-0.27399,1.05915,-0.8427,-0.54898,-0.28687,0.05229,-0.8739,-0.15853,-0.33321,0.05683,-0.43749,-0.31621,1.95894,-2.3405,-0.72001,-0.7235,0.6823,-1.53714,1.63165,-0.52134,-0.71128,-0.49106,-0.51536,3.75698,0.41456,-0.52895,1.77769,-0.71517,0.66421,-2.7979,0.9675,1.76293,4.32299,0.254,-0.60103,0.36534,-1.17463,-0.54012,-1.57265,-0.74979,-0.45502,-0.70981,-0.8794,-0.40034,2.41404,-0.60447,-0.86988,0.97014,-0.81253,-0.33332,-0.81312,-0.09024,-0.75787,-0.27196,-0.82599,-0.603,-0.44031,0.0211,0.07182,-0.47471,0.47502,-0.00994,-1.67977,-1.213,-0.79382,0.15281,1.62501,-0.38014,-0.06062,-0.58108,-0.13792,-0.34764,1
83|1|testing,-0.48293,-0.28073,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.23038,0.22002,-0.18883,-0.03575,-0.3521,-2.40715,-1.10873,-0.27825,0.08581,2.18318,-0.86644,-0.44317,-0.38051,-0.78956,-0.64221,-0.16227,1.82132,-0.00638,1.417,-0.23617,-1.99376,0.22251,-0.12076,1.12594,-0.48526,1.55921,-0.3258,-1.08482,1.07883,-1.24012,-0.27399,0.53858,1.10933,-0.54898,-0.28687,-0.07128,-0.8739,-0.14242,0.61735,-2.20621,-0.43749,-0.31621,-1.15066,-0.13303,-0.72001,2.02266,0.52099,1.83771,-0.84147,-0.52134,-0.71128,0.00033,0.72894,-0.49795,-1.23045,-0.52895,1.39747,-0.71517,-0.86334,-0.03582,0.9675,1.0736,-0.75109,-0.67306,-0.60103,0.36534,0.23149,-0.54012,-0.1098,2.282,-0.45502,-0.70981,-0.8794,1.27194,-0.41424,0.15563,1.62711,0.97014,-2.22186,-0.17111,-0.81312,-1.13331,-1.52059,-0.60269,-0.82599,-0.603,-0.44031,-0.01582,0.07182,-0.47471,0.22955,-0.63036,0.22408,-0.56494,-0.15596,0.10674,-0.59941,-0.38014,1.93041,-0.58108,-0.13792,-0.34764,1
84|1|testing,-0.48293,-0.27181,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.6073,-0.68511,-0.17347,-1.57148,2.49197,-2.96045,-1.47947,-0.27825,1.33059,1.79448,-0.86644,-0.76159,-2.01226,-0.78956,0.67008,-0.14894,0.84019,-1.8237,3.01546,-0.22794,-2.47716,-0.22703,0.63072,4.04328,-0.48526,0.49713,1.17922,-1.08482,-0.69192,-1.24012,-0.27399,0.31548,1.76,-0.54898,-0.28687,-2.00895,-0.8739,-2.04393,3.19826,-2.75715,-0.43749,-0.31621,-3.15522,0.64502,-0.72001,3.1925,-0.97563,1.26124,-0.84147,-0.52134,-0.71128,-0.35067,0.19567,-0.49795,-0.75313,-0.52895,0.77247,-0.71517,-0.86334,0.29299,0.6116,0.77817,1.06108,0.71753,-0.60103,-0.12372,-0.55587,-0.96734,0.37781,-0.74979,-0.45502,-0.70981,-1.29275,0.73255,-0.41424,-1.62782,-0.86988,0.97014,-0.08914,-1.63855,-0.81312,-1.13331,-1.52059,-0.25647,-0.82599,-0.33121,-0.98708,-0.52941,-0.57789,-0.47471,0.19948,1.23038,1.18819,0.63859,-0.38726,1.26134,-0.59941,-0.38014,2.80459,-0.58108,-0.67127,-0.94454,1
85|1|testing,1.26117,2.71265,-0.2107,-0.1401,-0.21862,1.08685,-0.01359,0.00719,-0.12742,0.09655,-0.33056,0.36364,-0.3521,-0.8957,-0.25872,0.59945,0.65799,-0.75772,0.45307,-0.30899,-0.20803,-0.15832,0.53914,-0.28534,-0.77509,-0.92087,1.47616,-0.31212,-0.88548,-0.89805,0.7132,1.27948,-0.13186,0.05416,1.47116,0.03533,0.07408,-0.95002,-0.27399,-0.79458,-0.06189,0.91142,0.60411,-0.16926,-0.26325,0.88785,1.30556,-1.28559,1.32976,-0.31621,0.7873,0.29028,-0.35681,1.65981,0.78624,0.54934,-0.67436,-0.52134,-0.34374,-0.87459,0.54685,-0.49795,-1.14638,0.61791,0.99117,-0.71517,-0.19271,-1.43932,-0.65792,-0.69176,-0.54998,0.71753,-0.04501,-0.25254,0.57454,-0.686,0.03648,0.06961,0.07479,0.31733,-0.92981,-1.69608,2.41404,-0.1208,-0.31499,0.97014,-0.02992,-0.36697,0.18913,-1.01883,-1.02947,1.86165,-0.82599,-0.11378,-0.86706,2.21448,0.8483,-0.47471,1.54445,-0.46839,0.5695,0.5573,2.09091,1.04355,-0.15452,-0.38014,-0.38281,-0.58108,1.97467,-0.81352,1
86|1|testing,-0.48293,-0.28858,-0.2107,-0.1401,-0.79456,0.2067,-0.84248,-0.33124,2.59987,-0.68511,-0.20237,-0.8602,1.35434,-2.05505,-0.8728,-0.27825,-0.70633,-1.40138,0.54607,1.39095,1.21889,-0.78956,-0.79405,-0.17403,-0.36393,-1.58892,1.0854,-0.24343,-1.68614,-0.52127,1.55299,-0.33274,-0.48526,-0.80634,0.89733,0.12867,-0.69192,-1.24012,-0.27399,-0.59721,-0.8427,-0.54898,-0.28687,-0.06835,-0.8739,-0.09914,1.09693,-0.65956,-0.43749,-0.31621,-0.58641,-1.24619,-0.72001,1.47483,-0.92669,-0.96502,-0.84147,-0.52134,-0.71128,2.63599,1.06829,2.33867,-0.77603,-0.52895,-0.32481,-0.71517,1.63628,-2.50495,0.6844,0.6976,-0.86641,-2.31648,-0.60103,1.79694,-1.39793,-0.26825,-0.98751,-0.74979,-0.45502,-0.70981,-0.61636,-0.21995,-0.41424,-0.1736,-0.86988,-1.03078,-0.72101,-0.00704,1.05471,-1.13331,-0.70934,0.36764,-0.82599,1.84309,-0.09236,-0.43618,1.22948,-0.47471,-1.35644,-0.0568,-0.95966,-1.33083,0.51207,0.10526,-0.59941,-0.38014,0.24171,-0.58108,1.42334,0.03221,1
87|1|testing,3.39284,1.81006,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,0.54083,-0.68511,-0.2146,1.42157,-0.3521,-2.19435,-1.2228,-0.27825,2.45752,0.24601,-0.86644,-1.7086,0.7019,-0.78956,-0.89916,-0.18465,0.02509,-1.29395,1.4,-0.24998,-2.1425,0.27092,1.80129,2.29288,-0.48526,-0.38522,2.61873,-1.08482,-0.69192,-1.24012,-0.27399,0.41845,0.45865,-0.54898,-0.28687,-1.91503,0.65272,2.80043,0.96623,-1.52946,3.48974,-0.31621,0.84862,1.90012,0.42545,1.39228,0.16388,2.18253,-0.84147,-0.52134,-0.71128,0.03813,1.73395,-0.49795,-1.06857,1.38248,0.37717,-0.71517,-0.86334,-2.30214,-0.37397,0.91452,-0.94625,0.71753,-0.60103,-0.056,2.25759,-0.67157,-0.59742,-0.74979,-0.45502,-0.70981,-1.00658,-2.3497,-0.41424,-2.18371,-0.86988,0.97014,-0.66476,-2.38602,-0.81312,-0.41119,-1.34458,3.22314,-0.82599,-1.41836,-0.60855,-0.47802,0.7715,-0.47471,-0.29039,-1.13649,2.23664,2.17684,-0.79382,1.86206,0.88354,-0.38014,0.17554,-0.58108,0.9534,-0.5313,1
88|1|testing,-0.48293,-0.26124,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.33592,-0.68511,-0.15525,3.0024,-0.3521,-0.96858,-0.14478,-0.27825,2.36472,-0.59199,-0.86644,-3.06252,0.74641,-0.78956,-1.47731,-0.13311,-0.92585,-1.47936,0.62329,-0.21818,-0.73692,0.09664,1.98338,-0.33274,-0.48526,-1.41462,-3.37859,-1.08482,-0.69192,1.6609,-0.27399,2.72497,3.06136,-0.54898,-0.28687,-1.02493,-0.8739,3.90838,-0.48074,-1.03314,-0.43749,-0.31621,2.95527,-0.04132,-0.72001,1.17636,4.0089,1.49741,-0.84147,-0.52134,-0.71128,-0.09795,2.59539,-0.49795,0.26344,-0.52895,0.30461,-0.71517,-0.86334,-1.601,1.09206,3.96879,3.18132,-0.95118,-0.60103,0.2284,0.68941,0.57066,-1.57265,-0.74979,-0.45502,-0.70981,0.1953,-1.06214,-0.41424,-2.32283,-0.86988,0.97014,-0.0381,-1.84697,-0.81312,-1.13331,-1.52059,-0.60138,-0.82599,-1.41836,0.98129,-1.01179,-0.1101,-0.47471,-0.03992,0.28828,2.31205,2.80495,-0.79382,3.86319,-0.59941,-0.38014,-2.31377,-0.58108,-0.28725,1.20431,1
89|1|testing,-0.48293,-0.30829,-0.2107,-0.1401,-0.79456,-0.80692,0.03664,-0.33124,-1.00638,-0.68511,4.47751,0.27474,-0.3521,0.84755,-0.10553,-0.27825,-0.54503,-1.37643,-0.21082,0.55044,-0.26943,0.37633,-0.15098,-0.20351,-0.56226,0.15116,-0.80758,-0.26162,0.84977,-0.70301,-0.31416,-0.33274,0.6392,-0.62743,-0.75876,0.37137,-0.69192,-0.51487,2.00457,0.07926,0.13331,-0.54898,-0.28687,-0.54226,-0.8739,-1.02972,-1.16087,0.67857,-0.43749,-0.31621,-0.39231,0.12096,1.03187,-0.33496,0.02836,0.14643,-0.84147,-0.52134,0.17514,-0.72231,-0.0396,-0.49795,0.21299,-0.52895,-0.40205,-0.71517,-0.05463,0.15373,-0.09497,0.10043,-0.04221,0.22673,0.84463,-0.27907,-0.46322,0.38972,0.62162,0.41628,-0.45502,0.45955,0.02024,0.08134,2.41404,-0.03813,-0.03755,0.97014,0.11484,-0.20093,-0.81312,-0.85721,-0.33614,-0.41435,0.21916,0.21236,-0.69761,-0.47745,-0.78427,-0.47471,-0.54069,-0.09897,-0.01985,-0.14561,-0.04821,-0.35644,0.5128,-0.38014,1.68191,-0.58108,-0.84068,-0.62854,1
90|1|testing,-0.48293,-0.27643,-0.2107,-0.1401,2.56506,-0.80692,-0.84248,-0.33124,-1.28574,0.33494,-0.18143,1.31024,-0.3521,-1.09307,-1.47947,-0.27825,-1.25473,-1.24456,-0.17649,1.78573,1.49103,-0.78956,-0.53783,-0.15584,-0.15321,1.08161,0.5822,-0.2322,-2.47716,1.7959,-0.53173,-0.33274,-0.48526,-0.57823,-0.34137,-1.08482,1.47118,-1.24012,-0.27399,0.14815,-0.8427,-0.54898,-0.28687,-0.21505,-0.8739,-0.10276,-1.39945,-0.67567,-0.43749,-0.31621,2.09836,-1.64948,-0.72001,1.42721,-0.68251,-1.53495,2.24993,-0.52134,-0.71128,-0.98246,-0.9042,5.17529,-0.4348,-0.52895,1.55371,-0.71517,0.85515,-3.25824,0.81179,0.5566,4.32299,0.19606,-0.60103,-0.23376,-0.99016,-0.96734,-1.57265,-0.74979,-0.45502,-0.70981,-1.29275,-0.53629,-0.41424,-0.40469,-0.86988,-1.03078,-1.55037,-0.43234,-0.81312,-0.54658,-0.66253,-0.49254,-0.82599,-0.48652,-0.98708,0.11286,0.29921,-0.47471,1.44486,0.40156,-1.87853,-1.86106,-0.79382,0.32878,-0.59941,-0.38014,0.84828,-0.58108,-0.79127,-0.94454,1
