,CKSAAGP_postivecharger.postivecharger.gap0,DDE_RR,CKSAAP_LV.gap1,CKSAAP_LF.gap1,CKSAAGP_alphaticr.alphaticr.gap5,PAAC_Xc1.I,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_negativecharger.alphaticr.gap4,CTDD_normwaalsvolume.3.residue25,APAAC_Pc1.D,DDE_YP,Z5__18,CTDT_charge.Tr1331,CTDD_hydrophobicity_FASG890101.3.residue75,CTDD_hydrophobicity_CASG920101.3.residue75,GTPC_aromatic.uncharger.alphaticr,GAAC_postivecharge,Z5__41,PAAC_Xc1.S,MSW__7,Z5__39,QSO3_SC_F,CTDD_normwaalsvolume.1.residue25,DDE_MR,CTDD_hydrophobicity_PRAM900101.2.residue0,CTDC_solventaccess.G1,Cougar__1,DDE_KI,CTDD_hydrophobicity_PONP930101.3.residue75,CTDD_hydrophobicity_ENGD860101.1.residue0,ABHPRK__46,CKSAAP_RR.gap2,CKSAAGP_postivecharger.uncharger.gap5,CTDD_hydrophobicity_PRAM900101.2.residue25,APAAC_Pc2.Hydrophilicity.1,CKSAAGP_uncharger.alphaticr.gap1,QSO3_SC_D,ABHPRK__38,CKSAAGP_aromatic.alphaticr.gap5,CTDD_hydrophobicity_FASG890101.2.residue0,CKSAAGP_uncharger.postivecharger.gap0,APAAC_Pc1.M,ABHPRK__60,Ez__16,CKSAAGP_alphaticr.uncharger.gap5,Z3__18,NMBroto_BHAR880101.lag3,MSW__1,ABHPRK__20,CKSAAGP_negativecharger.alphaticr.gap5,MSW__18,Z5__10,ABHPRK__49,NMBroto_BHAR880101.lag2,Z5__42,Z3__16,CKSAAGP_alphaticr.alphaticr.gap3,DDR_H,AAC_F,CTDD_normwaalsvolume.3.residue0,OVPC_Polar,CKSAAGP_alphaticr.negativecharger.gap4,Argos,CKSAAGP_uncharger.postivecharger.gap5,Z3__10,CKSAAGP_postivecharger.alphaticr.gap2,AAC_S,CTDD_hydrophobicity_ARGP820101.3.residue100,CTDD_hydrophobicity_PONP930101.1.residue75,CTDD_hydrophobicity_ARGP820101.1.residue0,CTDD_polarizability.2.residue25,CTDD_hydrophobicity_PONP930101.2.residue100,GTPC_uncharger.uncharger.alphaticr,CTDD_secondarystruct.1.residue0,Z5__11,CTDD_hydrophobicity_CASG920101.3.residue0,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CKSAAGP_postivecharger.alphaticr.gap3,ABHPRK__44,CKSAAGP_uncharger.alphaticr.gap3,CTDD_hydrophobicity_CASG920101.3.residue50,Z5__32,OVP_Aromatic_N1,Ez__15,CKSAAGP_uncharger.alphaticr.gap4,OVP_Polar_N1,MSW__11,Ez__13,AAC_I,CTDD_hydrophobicity_CASG920101.2.residue25,Aliphatic_Index,APAAC_Pc2.Hydrophobicity.1,AAC_V,CTDT_normwaalsvolume.Tr1221,CTDD_secondarystruct.2.residue0,PAAC_Xc1.G,CTDD_hydrophobicity_ZIMJ680101.1.residue25,CTriad_g2.g2.g2,NMBroto_CHAM810101.lag1,Z5__44,Charge_density,CTDC_normwaalsvolume.G3,DDR_P,APAAC_Pc2.Hydrophilicity.2,CKSAAGP_aromatic.alphaticr.gap0,OVP_Aliphatic_C3,Z5__15,PAAC_Xc1.H,CTDD_secondarystruct.1.residue25,CTDD_hydrophobicity_PONP930101.3.residue0,y
186|1|training,-0.41181,-0.23494,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,-0.65583,-0.59804,-0.22091,-2.00705,-0.33747,-0.27368,0.33237,4.70057,-1.07111,-0.3068,0.10517,0.6019,-0.36312,0.81114,0.48405,-0.16962,-0.26252,-0.11505,-0.3785,-0.17099,-0.1415,-0.28257,0.66867,-0.26215,-0.47633,-0.46915,0.33619,-1.04161,-0.55359,0.55082,-0.31007,0.08767,-0.68514,-0.51802,-0.34371,0.96295,-0.54147,-0.39847,0.22751,0.43897,-0.37016,-0.30225,0.23594,-0.44933,0.8937,-1.73599,-0.21177,-1.34325,-0.77506,-0.44141,0.90794,-0.50328,0.34723,-0.28966,1.2603,-0.4768,0.49098,-0.59323,1.0873,-0.52366,1.47692,0.34346,2.39376,-1.22368,-0.5309,2.46192,0.99805,0.71801,0.92125,-0.48093,-0.45241,-0.77005,0.57881,0.20899,1.82939,1.74529,-0.76744,0.87029,0.20179,1.41318,-0.61523,-0.59392,-0.21654,0.4651,-0.69356,0.75455,-0.51555,-0.21901,0.36752,-0.40363,0.11396,0.76587,-0.10405,-0.26278,-0.75691,-0.35781,1.24421,-0.43064,-1.53953,-0.4677,2.39473,-0.45916,1
187|1|training,1.49691,1.2188,-0.15629,-0.21683,-0.67994,-0.62401,-0.21104,0.30382,-0.71252,0.36946,-0.27764,-1.0254,-0.33747,1.40024,1.53994,-0.27799,1.13374,0.3165,-0.77503,-0.51546,-0.05924,-0.9673,-0.82047,-0.2264,-0.8479,-0.32961,1.44246,-0.23398,1.3573,-0.88994,0.63368,1.60352,0.43495,-1.08352,1.39465,-0.09727,0.18273,-0.75521,0.12886,-0.70886,0.70816,-0.51802,-0.34371,-1.01399,0.45057,1.44372,0.8795,-0.78061,1.7013,-0.30225,-0.50575,0.89323,0.19286,0.69489,0.28165,1.18463,0.79476,-0.44141,-0.89745,-0.9341,0.55288,-0.28966,-0.41391,0.07272,1.19752,0.16555,-0.76194,-0.41269,0.08128,-0.59488,1.37946,0.15389,-0.5309,-0.43818,0.31341,1.88,-0.75233,0.16374,0.44402,-0.30806,1.79848,-1.36606,1.82939,-1.25268,-0.76744,0.87029,-0.99739,-1.31351,-0.61523,-1.06067,-0.23565,1.71261,1.17088,0.379,-0.9861,1.48138,0.20128,-0.40363,-1.12446,-0.22093,0.79779,0.63189,1.01469,0.31925,-0.16022,-0.43064,0.06467,-0.4677,-0.4818,-0.95144,1
188|1|training,1.68778,1.87956,-0.15629,-0.21683,-0.38316,0.36417,-0.65535,-0.36697,-0.5776,-0.59804,-0.28292,0.21285,-0.33747,-0.56243,0.15057,0.80431,1.71803,0.78028,0.85841,-0.57886,-0.00838,-0.9673,-0.86613,-0.23168,-0.86838,-1.20068,1.58188,-0.23984,-0.40004,-0.9112,1.50566,1.43392,1.15438,-0.85774,1.53946,-1.04161,-0.55359,-0.34708,-0.31007,-0.73674,0.59205,-0.51802,-0.34371,-1.17469,0.34615,1.78813,0.90749,-0.75436,1.90844,-0.30225,-0.09315,1.2593,0.10565,1.30335,-0.39814,1.13372,-0.491,-0.44141,-0.89745,-0.94918,1.1671,-0.28966,-0.16632,0.50655,0.52397,0.78638,0.27364,-0.14082,1.0125,-0.62772,0.31674,0.61795,-0.5309,-0.49001,0.94943,0.54308,-0.83202,0.68561,-0.45241,-0.35206,0.3952,-1.15205,1.82939,-1.74092,0.42997,0.87029,-0.2664,-1.59865,0.05965,-1.07701,-0.48145,1.77352,-0.1218,-0.53639,-1.00257,0.98881,0.06165,-0.40363,-0.12668,-0.0379,1.79751,1.14334,1.22007,0.4684,-0.2041,-0.43064,-0.06744,-0.4677,-0.34293,-0.96866,1
189|1|training,-0.41181,-0.24177,-0.15629,-0.21683,2.13946,0.31154,3.12133,-0.36697,0.97404,-0.59804,-0.22588,-0.22814,-0.33747,0.72893,-1.24572,-0.27799,-0.27874,0.90006,-0.77503,0.72088,-0.62951,-0.9673,-0.57078,-0.17459,0.36859,1.01581,-1.00571,-0.17651,0.75622,1.90019,-1.14213,-0.26215,-0.47633,0.19323,0.26978,2.26358,-0.55359,0.29428,-0.31007,1.44737,-0.68514,-0.51802,-0.34371,0.74145,-0.54147,-1.36417,-1.30421,1.5113,-0.37016,-0.30225,-1.15596,1.17932,0.66982,-0.32755,-1.31494,0.77922,0.71627,-0.44141,-0.89745,1.04498,-0.73673,-0.28966,-0.32627,-0.4768,-0.80997,2.4419,-0.76194,0.75246,0.36709,-1.00541,-0.71049,-0.97615,-0.5309,0.15572,0.10334,-0.80049,-0.95726,2.58125,-0.45241,-0.77005,-1.01508,-0.68481,-0.54663,0.46486,-0.76744,0.87029,0.89019,0.20965,1.49377,-0.0907,1.64062,-0.21623,1.09319,-0.42574,-0.6001,-0.89619,0.12856,-0.40363,0.60242,-2.22717,0.47579,-0.47712,-0.23595,-0.55949,0.96834,2.3221,-2.26378,-0.4677,-0.07677,-0.54762,1
190|1|training,-0.41181,-0.2702,-0.15629,-0.21683,-0.67994,0.50814,0.4237,-0.36697,1.85167,-0.59804,-0.2466,-0.59881,2.44641,-2.61824,-1.14375,-0.27799,-0.5835,0.00139,1.09638,1.42079,0.59327,-0.9673,-0.88632,-0.19533,-0.65089,-1.69668,1.03373,-0.19951,-2.24078,-0.68553,0.9163,-0.26215,-0.47633,-0.87676,0.85799,0.76122,-0.55359,-1.24497,-0.31007,-0.74907,-0.68514,1.24984,-0.34371,-0.28201,-0.54147,-0.1737,0.66861,-0.81945,-0.37016,-0.30225,-0.35297,-1.16549,-0.89733,1.29783,-0.96506,-0.60332,-0.77506,-0.44141,-0.89745,1.87866,0.5898,1.72014,-1.00561,-0.4768,-0.55618,0.92434,1.22955,0.75246,0.68887,0.08407,-0.96375,-1.90915,1.19387,0.82438,-1.11708,-0.70237,-1.27034,-0.48093,1.19105,-0.77005,-0.91209,-0.3534,-0.54663,-0.44228,0.2304,-1.14904,-0.00742,-0.05288,0.68262,3.07055,-0.74402,0.36639,-0.69356,1.27093,-0.46351,-0.17631,0.51457,-0.40363,-1.26144,-0.22199,-0.98357,-1.05421,0.92619,0.20675,-0.68687,-0.43064,0.2976,-0.4677,0.63982,-0.40473,1
191|1|training,-0.41181,-0.26508,-0.15629,-0.21683,0.25986,0.39919,1.86244,-0.36697,-0.54717,-0.59804,-0.24286,-1.15458,-0.33747,-1.14261,-0.2147,2.21129,-0.54287,-0.78641,0.91629,1.35669,0.13313,-0.9673,-0.84425,-0.19159,-0.61314,-0.18359,1.43887,-0.19537,-0.91952,-0.13705,0.73574,-0.26215,2.10562,-0.83713,-0.56529,1.93306,-0.55359,-0.26545,-0.31007,0.94643,0.70816,-0.51802,-0.34371,0.55971,0.86392,-0.39052,1.24724,-0.07437,-0.37016,-0.30225,0.68831,-0.10311,0.14744,1.35991,0.43217,-0.84249,0.71627,-0.44141,-0.89745,-0.40006,0.41293,-0.28966,-1.20837,-0.4768,1.90735,1.09296,1.39551,-1.85296,0.56629,-0.61199,0.82596,0.179,1.36634,-0.25821,0.03079,0.1916,0.204,1.05016,-0.45241,0.32717,0.02626,0.23757,-0.54663,0.33843,0.37295,0.87029,-0.26488,0.09825,0.79077,-0.0907,-0.197,0.02579,0.49761,2.06897,-0.00823,1.05561,-0.42901,-0.40363,-0.38139,0.13726,0.16918,-0.97726,-0.75691,0.22364,-0.68687,2.3221,0.45834,-0.4677,-0.52037,0.07156,1
192|1|training,-0.41181,-0.21932,-0.15629,-0.21683,-0.67994,0.39363,-0.65535,-0.36697,2.34314,-0.59804,-0.20953,0.67643,-0.33747,-0.11326,0.43336,-0.27799,0.19668,0.29186,-0.77503,-0.36762,-0.55587,-0.9673,-1.3912,-0.15823,3.60829,-0.27954,-0.54589,-0.15836,0.00214,1.28902,0.82963,-0.26215,-0.47633,3.59343,-0.96116,-1.04161,-0.55359,4.1424,-0.31007,-1.05734,-0.68514,-0.51802,-0.34371,0.1211,-0.54147,0.76084,0.29213,2.06828,-0.37016,-0.30225,-0.9548,0.90679,1.61012,-0.08823,0.89685,-0.21637,-0.77506,-0.44141,-0.89745,2.34552,0.5049,-0.28966,0.66994,-0.4768,-0.79616,-0.59323,-0.76194,-0.14082,-0.7086,0.88301,-0.3154,-2.70887,-0.5309,0.9008,-0.35173,0.8152,-0.3937,-0.48093,-0.45241,-0.77005,0.68082,1.10738,-0.54663,-0.56591,-0.76744,-1.14904,2.33678,-1.02227,2.75917,-0.32554,1.43036,-1.19071,2.16524,-1.31096,-0.24498,-0.89619,1.13219,-0.40363,0.23885,-0.39679,1.18902,0.42313,-0.75691,-1.01342,-0.68687,-0.43064,-1.52287,-0.4677,0.72172,-0.17611,1
193|1|training,-0.41181,-0.22753,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,0.97404,-0.59804,5.05052,0.04407,-0.33747,-0.67473,1.25817,-0.27799,-1.07111,-0.35934,-0.77503,1.04427,-0.76587,-0.9673,2.98439,-0.16421,1.84118,0.29617,-1.56406,-0.165,-0.50059,1.90019,-0.67267,-0.26215,-0.47633,1.73878,0.50707,-1.04161,-0.55359,3.06492,-0.31007,1.61435,-0.68514,-0.51802,-0.34371,-0.67717,-0.54147,-1.16715,-0.0419,3.1996,-0.37016,-0.30225,0.65726,-0.91936,1.19221,-0.10426,-0.35461,-0.70761,-0.77506,-0.44141,-0.89745,1.04498,-0.04694,-0.28966,-0.91013,-0.4768,0.30492,-0.59323,-0.76194,0.00806,0.56629,3.71564,-0.491,-2.70887,-0.5309,-1.08607,0.06077,1.60887,-0.65669,-0.48093,-0.45241,-0.77005,1.51389,1.55704,-0.54663,-0.12865,-0.76744,-1.14904,2.83115,-0.82417,-0.61523,-0.48209,0.62352,0.44842,4.07111,-1.31096,-0.40281,-0.89619,4.03156,-0.40363,-0.2409,-2.45891,-0.06147,0.02302,-0.39458,1.4741,-0.68687,-0.43064,1.00497,-0.4677,-1.40757,-0.34123,1
194|1|training,-0.41181,-0.29726,-0.15629,-0.21683,0.18756,1.28897,1.08773,0.49547,0.13337,0.57451,-0.26631,0.58391,-0.33747,0.06404,0.54499,-0.27799,-0.07023,-0.3986,0.0155,0.42298,-0.47654,-0.14019,-1.04576,-0.21505,-0.48396,0.75068,0.45056,-0.22139,0.16089,-0.834,-0.7715,0.51522,-0.47633,-0.70156,-0.63746,0.12493,0.39466,0.55082,-0.31007,-0.63549,-0.68514,1.35008,-0.34371,1.29767,0.10717,-0.21105,0.26775,0.12434,-0.37016,0.51761,-1.21161,0.45166,-0.89733,0.2492,-0.35347,-0.16432,0.81569,-0.44141,-0.23231,0.2464,-1.06348,-0.28966,0.8736,-0.4768,0.58486,0.35525,-0.08064,0.75246,-1.86605,-0.75693,-0.53721,0.2094,0.58512,-0.30178,-1.00906,-0.50958,0.62904,1.15223,-0.45241,0.40032,-0.70972,0.00325,-0.54663,0.65568,0.94315,0.87029,-0.18342,1.00368,1.16077,-0.0289,1.37206,-0.79684,0.81107,0.06605,-0.19513,0.92836,-0.4877,-0.40363,-0.45825,0.40911,0.02568,-0.39815,1.79112,-0.37368,-0.04318,-0.43064,0.4833,-0.4677,-0.00672,-0.12397,1
195|1|training,-0.41181,-0.28441,-0.15629,-0.21683,-0.67994,-0.62401,1.61066,0.73069,-0.16687,-0.59804,-0.25695,0.91749,-0.33747,1.07984,0.74267,-0.27799,-0.27874,0.98187,-0.77503,0.68187,-0.35109,-0.9673,-0.16056,-0.20569,0.73674,1.01581,-2.12012,-0.211,0.12782,-0.3917,-0.79003,-0.26215,-0.47633,0.966,-0.11689,1.08315,-0.55359,-1.24497,-0.31007,-0.5564,1.35836,-0.51802,-0.34371,-1.21311,1.145,0.11838,-0.07027,0.02607,-0.37016,0.76357,-0.26854,0.26933,-0.11375,1.15317,-0.40842,1.19615,0.71627,1.65519,-0.89745,-0.0388,0.29796,-0.28966,-0.86251,-0.4768,-1.34497,-0.59323,-0.76194,-0.92245,-0.82812,-0.41528,-0.71049,0.75657,-0.5309,0.15572,0.07488,-1.01308,-0.65669,-0.48093,-0.45241,1.4244,-0.79193,0.81637,-0.54663,-1.18469,-0.04174,0.87029,-0.87586,-1.22043,-0.61523,0.20284,-0.21837,-0.0924,-0.69356,1.16766,-0.89604,-0.89619,0.54674,-0.40363,-0.00044,-1.83069,-0.61908,-1.22733,0.54716,0.09753,-0.68687,-0.43064,0.42842,0.99893,0.25594,-0.85721,1
196|1|training,0.35168,0.81794,-0.15629,-0.21683,0.25986,1.31365,0.60354,-0.36697,-0.92748,-0.59804,-0.24286,-0.99309,-0.33747,0.72893,0.9636,-0.27799,0.51363,0.63735,-0.77503,-0.04583,-0.03758,0.24193,0.24965,-0.19159,0.36859,-0.18359,-0.11347,-0.19537,0.75622,-0.64636,-1.14213,-0.26215,-0.47633,0.19323,0.5404,-0.05005,-0.55359,-0.26545,-0.31007,-0.05546,-0.68514,3.08315,-0.34371,1.32856,-0.54147,-0.25219,0.05198,-0.03662,0.45842,-0.30225,-1.6558,0.88443,-0.89733,0.96439,1.60934,0.46514,1.46193,-0.44141,0.15569,-0.76132,-1.42653,-0.28966,-0.18998,-0.4768,-1.07697,1.09296,-0.76194,0.75246,-1.42572,-1.00541,-0.05201,0.179,-0.5309,-0.67214,0.29538,0.75851,0.204,1.05016,-0.45241,0.32717,0.62132,-1.48621,-0.54663,1.21848,0.37295,0.87029,1.54348,1.15725,2.19677,0.30069,0.81155,0.91896,-0.69356,-0.74764,1.5701,-0.89619,-0.98658,2.74804,0.71471,1.44047,0.8989,1.0233,0.06293,-0.09712,-0.68687,-0.43064,2.3017,-0.4677,-0.96397,1.30993,1
197|1|training,0.25122,0.21865,-0.15629,0.63573,0.00355,-0.62401,-0.42646,0.34328,-0.60568,0.51144,1.59523,-0.3159,-0.33747,1.12483,1.48477,1.06757,0.22919,0.02154,1.66227,-0.10088,0.99666,0.35672,0.29172,-0.26374,-0.95296,-0.51573,0.25807,-0.27541,-0.04943,-0.84225,0.3385,-0.26215,0.46256,-0.40121,0.14436,-0.23764,-0.04771,0.17276,-0.08396,-0.02977,-0.68514,1.2496,-0.34371,-1.04617,-0.28595,0.01029,-0.06099,-0.08999,0.3494,0.02073,-0.48192,-0.5078,0.06707,1.02433,-0.30822,-0.1793,-0.43419,3.8174,0.07468,-0.90027,0.16531,-0.28966,-1.54637,-0.19371,-0.19419,0.24986,0.23381,0.75246,0.93404,-0.88436,0.38697,0.31228,-0.01814,-0.57662,0.67631,-0.61516,-0.60133,0.56896,0.06658,-0.77005,-0.63745,-0.91641,-0.54663,-0.79221,-0.76744,0.87029,-0.26567,-0.78118,-0.61523,-0.78316,-0.53889,-0.01084,0.40598,0.64584,-0.94915,0.97892,-0.00011,1.17221,-0.47559,-0.21157,-0.65589,0.3308,0.64901,0.18034,-0.38197,-0.43064,0.40633,0.78442,-0.31563,-0.91278,1
198|1|training,0.73342,-0.31282,2.27363,-0.21683,-0.01655,-0.62401,-0.65535,0.30382,0.08115,0.53386,-0.27764,-0.31744,1.18101,0.17967,-1.68758,-0.27799,1.40935,0.54666,-0.03891,-0.50707,0.53301,-0.9673,-1.10583,-0.2264,-0.8479,-0.32961,0.01524,-0.23398,0.26443,-0.62421,0.87862,0.98163,-0.47633,-1.08352,0.11211,-0.56944,0.13374,1.20383,-0.31007,-0.8831,0.01151,-0.51802,-0.34371,0.01775,-0.04545,1.2817,0.25811,-0.54808,0.87272,0.95166,-0.75194,1.28452,-0.35223,-0.50005,0.28425,0.76305,0.48079,1.14073,-0.89745,-0.18016,0.55288,-0.28966,1.75541,0.62224,-0.88652,1.68312,-0.19913,0.16989,0.28914,-0.80015,-0.68186,0.75657,-0.5309,-0.65414,-1.33121,-1.22567,0.204,1.45308,-0.45241,-0.77005,-1.46137,-0.03722,-0.54663,-0.48193,0.11953,0.87029,-0.40296,-0.22821,-0.61523,-0.03965,1.16458,-0.91628,-0.07208,-0.74764,-0.9861,-0.89619,-0.67144,-0.40363,0.20735,0.27433,0.53954,0.37094,-0.75691,-0.04511,-0.68687,-0.43064,0.55458,0.66682,-0.25035,-0.30533,1
199|1|training,0.35168,-0.26508,-0.15629,-0.21683,-0.67994,-0.62401,0.60354,-0.36697,-0.54717,-0.59804,-0.24286,-0.04564,-0.33747,-1.14261,-0.2147,-0.27799,0.51363,0.19611,-0.02901,-0.78445,-0.27492,-0.9673,-0.84425,-0.19159,-0.61314,-0.66335,0.88049,-0.19537,-0.08165,-0.64636,0.26627,-0.26215,-0.47633,-0.32195,-1.18147,-0.05005,-0.55359,0.71407,0.93356,-0.72338,-0.68514,-0.51802,-0.34371,-0.56214,-0.54147,-1.10475,-0.86741,0.4545,-0.37016,-0.30225,-1.51458,0.33584,2.23698,0.7004,-1.29737,-0.05584,-0.0294,0.46523,-0.89745,-0.40006,0.41293,-0.28966,0.14244,-0.4768,1.28662,-0.59323,0.31678,0.38026,-0.23051,1.35512,-0.92998,0.75657,-0.5309,0.15572,1.0,0.1916,1.63849,1.05016,-0.45241,-0.77005,0.02626,-1.73329,-0.54663,-0.63077,-0.76744,-1.14904,0.19724,-0.54146,-0.61523,-0.48209,-0.69274,-0.57898,-0.69356,-0.74764,-0.40281,0.2517,0.12856,-0.40363,-0.35796,-1.21782,0.48574,1.0233,0.48705,0.11853,0.36644,-0.43064,-1.07847,0.68207,-0.07677,-0.34123,1
200|1|training,-0.41181,-0.21932,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,-0.39505,-0.59804,-0.20953,-4.02246,-0.33747,1.00966,1.14034,-0.27799,-1.07111,0.25951,-0.77503,-0.3353,-1.12551,0.98531,1.23415,-0.15823,0.07407,0.87188,-0.0565,-0.15836,1.00758,0.06668,-1.42381,-0.26215,-0.47633,-0.11588,0.25077,-1.04161,-0.55359,-1.24497,-0.31007,0.54567,-0.68514,1.16884,-0.34371,0.71218,-0.54147,-0.20519,-2.83762,0.33487,-0.37016,-0.30225,0.28375,-0.96985,1.61012,-3.98278,0.78179,-1.60078,-0.77506,-0.44141,1.63009,-0.25556,-1.70245,-0.28966,1.47297,-0.4768,3.04938,-0.59323,-0.76194,-0.14082,-2.62092,0.88301,-1.36897,-0.6296,-0.5309,3.88112,-1.07041,1.49549,0.92125,-0.48093,-0.45241,-0.77005,1.39488,0.53696,1.82939,0.84306,-0.76744,0.87029,-0.31303,1.65645,-0.61523,-0.32554,-1.35941,0.66977,-0.69356,-1.31096,-0.24498,0.35096,1.13219,-0.40363,4.12964,0.84909,0.24447,1.62347,-0.75691,-0.30293,5.10637,-0.43064,-0.74552,-0.4677,3.91566,-0.17611,1
201|1|training,2.50935,1.93045,-0.15629,-0.21683,-0.67994,0.37282,-0.23572,-0.36697,-0.54717,0.23481,-0.28031,0.61215,1.11499,-0.20684,0.22716,-0.27799,2.09837,-0.0319,0.04884,-1.45385,0.1954,-0.9673,-0.84425,-0.22907,-0.85857,-1.86275,1.80128,-0.23694,-0.08165,-0.90101,2.37887,2.10696,2.10562,-1.09472,2.4816,-1.04161,0.21207,-0.7765,-0.31007,-0.72338,1.31394,-0.51802,-0.34371,-1.22221,-0.07301,2.39667,1.34517,-1.38066,2.80007,-0.30225,-0.24254,0.95462,0.14744,1.33752,-0.25116,1.503,-0.77506,-0.44141,-0.89745,-0.94195,2.02245,-0.28966,-1.23381,-0.4768,-0.23592,0.85207,-0.22258,0.19416,0.96469,-0.61199,0.38697,0.179,-0.5309,-0.46517,1.05342,0.61678,-0.79391,0.74394,-0.45241,-0.77005,0.47255,-0.74252,1.82939,-1.9103,-0.3473,0.87029,-0.43677,-1.8881,0.08777,-1.06918,-0.77821,2.75573,-0.09798,-0.77213,-0.99468,-0.26235,0.40734,-0.40363,-0.0779,-0.0896,1.21985,1.52344,-0.75691,1.32642,-0.18311,-0.43064,0.32038,-0.4677,-0.07677,-0.96041,1
202|1|training,-0.41181,-0.24177,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,-0.16687,0.61681,-0.22588,-0.46139,-0.33747,0.0271,0.52174,3.87081,0.51363,1.08136,-0.77503,-0.82048,0.3886,0.29759,-0.57078,-0.17459,1.10489,-1.86275,-0.72796,-0.17651,0.12782,-0.3917,0.97047,-0.26215,-0.47633,0.966,-1.97457,-1.04161,0.89656,3.37277,-0.31007,0.44548,1.50432,3.35298,-0.34371,0.64237,-0.54147,-1.08523,0.22237,-1.18323,-0.37016,5.02684,-1.16722,-0.92209,-0.89733,0.38497,1.16732,0.31914,-0.77506,-0.44141,0.68227,-0.0388,0.64286,-0.28966,0.35132,-0.4768,-1.25327,2.4419,-0.76194,-0.92245,0.96469,-0.41528,2.5819,-0.97615,-0.5309,0.15572,1.83178,0.90023,-0.20585,-0.48093,-0.45241,1.4244,0.77008,0.1929,-0.54663,0.16605,-0.76744,0.87029,-0.4241,0.98923,-0.61523,-0.0907,-1.35941,-1.89886,-0.69356,-1.31096,0.58365,-0.89619,-0.7078,-0.40363,-0.00872,-0.99184,0.37123,1.77352,-0.75691,0.15701,-0.68687,-0.43064,1.7654,-0.4677,-0.07677,0.07156,1
203|1|training,1.68778,-0.21932,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,-0.39505,-0.59804,-0.20953,-1.8777,-0.33747,-2.35911,-1.68758,-0.27799,1.46447,1.46885,-0.77503,-0.79463,-0.88394,-0.9673,3.8595,-0.15823,0.07407,-0.27954,0.75954,-0.15836,-2.00875,0.06668,0.82963,-0.26215,-0.47633,-0.11588,0.52096,-1.04161,-0.55359,-1.24497,-0.31007,2.95019,-0.68514,-0.51802,-0.34371,-1.53986,-0.54147,-0.4816,2.00033,-0.27345,1.90844,-0.30225,-3.57265,1.13637,1.61012,-0.39748,1.22401,0.60461,-0.77506,-0.44141,-0.89745,-0.25556,0.5049,-0.28966,0.0194,-0.4768,1.50559,6.99459,-0.76194,-2.82068,0.24757,3.71564,-1.36897,0.75657,-0.5309,0.9008,-0.10717,-1.22567,-0.3937,-0.48093,-0.45241,-0.77005,-1.46137,-1.01611,1.82939,-2.42487,-0.76744,0.87029,-0.84732,-1.97442,-0.61523,-0.32554,-0.94915,1.22574,-0.69356,-1.31096,-0.24498,-0.39127,1.13219,-0.40363,0.89153,0.04302,2.5861,1.62347,-0.75691,-1.84989,-0.68687,-0.43064,1.1581,-0.4677,0.72172,-0.17611,1
204|1|training,-0.41181,-0.24811,-0.15629,-0.21683,-0.67994,-0.62401,-0.65535,-0.36697,1.22758,0.48385,-0.2305,0.49258,3.83834,0.26104,1.84732,-0.27799,-0.36678,-2.87834,-0.77503,-1.27457,-1.71019,0.42579,0.06733,-0.17922,0.20497,-1.94271,0.49195,-0.18164,0.33728,-0.47659,1.20521,-0.26215,-0.47633,0.0215,-0.16668,-1.04161,1.04354,-1.24497,-0.31007,-0.61206,-0.68514,-0.51802,2.38897,-0.49489,-0.54147,0.11697,0.72642,-1.45185,-0.37016,-0.30225,-0.25467,-1.39758,0.4957,0.17313,0.91038,-0.1009,-0.77506,-0.44141,0.50674,1.28582,0.87279,-0.28966,-0.16422,-0.4768,-1.42868,-0.59323,-0.76194,0.75246,0.03509,-0.48085,-0.78365,-2.70887,-0.5309,1.67348,0.8195,2.17578,0.92125,-0.48093,-0.45241,-0.77005,2.10895,-0.0693,-0.54663,-0.0589,-0.76744,0.87029,-0.9836,-0.1059,-0.61523,1.86626,-1.35941,0.20395,-0.69356,1.78731,1.96468,-0.89619,-0.80073,-0.40363,-0.45468,1.67739,-0.98444,0.02302,-0.19254,-0.23192,-0.68687,-0.43064,-1.27855,-0.4677,1.54978,2.13551,1
